Theia,OName,logage,Avmag,string,width,height,length,GLON,GLAT,Par,vl,vb,RV,X,Y,Z,U,V,W,dist_pc
410,0,8.1033,0.870489,0,9.79763,17.7663,0.0,7.17414,-4.9644,1.33297,16.4563,13.0522,15.2556,741.539,93.3381,-64.9202,14.4308,19.4638,12.526,750.2044307073678
411,0,8.10513,0.325198,0,11.982,8.99219,0.0,285.078,-2.72472,1.32251,-26.3275,5.74246,-11.4809,196.471,-729.281,-35.9448,-28.8033,4.09742,6.4244,756.1379498075629
412,0,8.1037,0.920464,0,19.7502,7.41876,0.0,176.772,-1.58473,1.31882,-2.83616,4.56419,-16.6869,-756.764,42.6759,-20.9698,17.0703,2.00237,5.11511,758.2535903307502
413,0,8.16537,0.581772,0,11.8173,8.73358,0.0,268.694,-10.4028,1.26289,-28.0377,2.51808,0.0,-17.7511,-778.617,-142.98,-28.2714,0.182681,2.51512,791.8346015884202
414,0,8.12691,0.303928,0,27.3954,9.2175,0.0,232.05,-2.94566,1.25697,-11.0283,1.45797,19.0413,-488.608,-626.508,-40.8831,-21.2469,-8.19284,0.537509,795.5639354956762
415,Waterloo_2,8.18103,0.45681,0,25.167,8.31906,0.0,171.003,2.72833,1.23378,-7.76223,-0.117811,-19.7253,-799.639,126.612,38.581,21.1496,4.75491,-1.04969,810.5172721230689
416,0,8.1251,1.51791,0,24.6416,8.06509,0.0,129.16,-1.67569,1.23168,-8.38397,2.33178,-58.8495,-512.483,629.266,-23.7417,44.8583,-40.9593,4.23272,811.8991945959989
417,0,8.1842,0.40185,0,8.97644,5.15385,0.0,288.687,2.71861,1.22093,-35.0235,6.6641,-8.8788,262.13,-774.996,38.8482,-37.4151,-2.73301,6.49681,819.047775056719
418,Ferrero_1,8.13708,0.587626,0,7.03626,10.9822,0.0,0.919531,-8.05602,1.19516,-4.27133,-0.365853,4.39112,828.341,13.2951,-117.257,4.46876,-4.3509,-0.969051,836.7080558251615
419,0,8.11453,0.788997,0,12.7391,9.17078,0.0,64.925,-0.197453,1.17158,-23.9821,-0.245441,7.82693,361.734,773.098,-2.94149,26.0811,-3.36709,-0.308597,853.5481998668465
420,0,8.1969,0.948625,0,14.7477,5.895,0.0,87.0315,-3.61915,1.15508,-30.8092,5.74309,11.6542,44.7451,862.858,-54.6494,32.0707,10.6189,5.10722,865.7409010631297
421,Gulliver_48,8.14567,1.89746,y,50.5813,9.82451,203.129,94.9441,1.51426,1.13506,-40.3678,4.49687,-0.310306,-89.4798,863.072,18.6949,42.6735,1.54907,4.88652,881.010695469843
422,NGC_5593,8.10136,0.764219,0,7.60815,7.02797,0.0,316.302,5.44816,1.1271,-12.3676,7.86191,-36.7572,638.559,-610.182,84.2381,-36.5544,17.0442,4.63083,887.2327211427557
423,0,8.11232,0.69347,0,13.8098,8.90402,0.0,316.425,-6.89387,1.11941,2.85399,-3.59076,4.61393,642.514,-611.321,-107.227,5.10234,-0.788548,-4.24238,893.3277351461932
424,0,8.27734,0.228311,y,7.88181,3.90964,46.5675,284.099,-11.4646,11.0301,-6.73445,7.75922,11.989,19.6015,-89.2802,-17.7491,-3.37022,-13.0797,5.38451,90.66100941967889
425,0,8.2785,0.190542,0,9.27695,12.7852,0.0,341.978,0.425753,9.14059,-36.9035,-1.80032,-12.7554,104.032,-33.8459,0.812936,-24.0943,-31.9408,-1.99857,109.40212830900414
426,0,8.2651,0.170022,0,10.52,4.65712,0.0,120.141,13.7635,7.36688,16.618,-0.274133,-2.27384,-66.2025,114.019,32.2952,-13.7136,-10.4771,-0.896185,135.74267532523945
427,0,8.27521,0.162295,0,11.6877,10.3746,0.0,65.281,2.22594,7.20134,-5.84122,1.03291,3.22998,58.0243,126.044,5.39348,6.66946,0.518972,1.16774,138.86304493330408
428,0,8.25574,0.1973,y,26.0027,4.29611,93.0006,52.0459,17.2464,6.71264,15.5623,2.38605,-5.62426,85.8893,108.869,44.0006,-13.5291,4.72519,2.06929,148.97268436859417
429,0,8.24223,0.0809588,0,12.1625,11.252,0.0,158.361,22.0774,6.45559,12.2289,-0.59539,2.47688,-133.43,52.9345,58.2221,-7.08759,-10.7433,0.264123,154.90450911535584
430,0,8.27896,0.168129,y,16.3685,6.07142,109.831,285.926,23.0944,6.18531,-14.3707,0.578317,-4.67756,42.2321,-139.217,61.319,-14.4432,-1.90605,-0.586525,161.67338419578
431,0,8.28272,0.321634,y,13.7021,7.08167,73.2678,13.7971,-3.19475,5.756,-6.24052,-4.68854,5.10872,172.795,52.4102,-6.41376,9.4159,-4.81387,-3.70529,173.73175816539265
432,0,8.24018,0.162232,y,11.8567,6.77336,73.9279,275.049,11.648,4.80087,4.90066,-2.37928,4.93296,12.0019,-208.192,41.5104,6.29761,-4.63758,-1.34204,208.29557975950195
433,0,8.27393,0.124928,y,32.6141,14.9896,146.027,151.695,6.57914,4.34041,-19.5304,3.40315,-14.8551,-193.605,98.9081,22.9404,24.2544,10.0514,1.62424,230.3929813082174
434,0,8.26984,0.184554,0,10.4192,11.9673,0.0,118.927,-7.82495,4.20285,-17.7815,-3.61052,-11.7242,-114.016,206.309,-32.394,22.0921,-1.95344,-2.12965,237.93378302818326
435,mu_Oph,8.24693,0.279877,y,87.595,6.10983,311.958,37.2688,11.1352,4.15876,-11.3726,5.09821,-3.68408,168.237,124.839,43.9105,1.35579,-12.6057,3.89756,240.45628985563005
436,0,8.23555,0.36335,y,15.7146,13.0752,111.524,313.283,-4.76054,4.14252,-29.267,-4.98245,-14.8692,167.12,-177.243,-21.3741,-34.8479,-7.82465,-3.29287,241.39895522532177
437,0,8.23843,0.256592,0,7.43078,7.24267,0.0,73.4108,4.26756,3.93923,-9.65456,-6.5434,-7.66511,72.2771,242.615,18.8905,7.25028,-9.80014,-7.21799,253.85671819111855
438,0,8.24256,0.40041,y,14.9417,20.3127,150.518,174.974,4.91347,3.73524,-3.30394,-9.04148,-4.41371,-276.84,18.8825,26.4653,3.85517,2.42095,-9.3722,267.7204142170249
439,Platais_10,8.26168,0.271099,y,61.2389,9.11076,432.172,299.236,2.15335,3.68015,-24.1477,2.2967,-7.01747,120.112,-255.676,8.66535,-25.4223,-8.99871,2.70088,271.7280545629934
440,0,8.26225,0.533652,0,8.46818,7.50163,0.0,4.46151,-15.6702,3.0465,-5.35864,2.73928,16.5746,315.088,24.585,-88.6593,17.4984,-4.41795,-1.79437,328.2455276546857
441,0,8.27539,0.708775,y,23.6082,17.3942,103.744,29.5324,-6.1424,2.58982,-5.82935,4.21997,2.25892,333.222,192.377,-36.5082,1.22991,-7.4334,3.53075,386.1272211968399
442,0,8.29593,0.786056,0,10.5858,10.2347,0.0,346.791,-2.4577,2.57516,6.30481,-0.503781,1.77801,377.704,-88.6501,-16.652,3.23397,5.91288,-0.529016,388.32538560710793
443,Turner_5,8.27685,0.242759,y,36.0528,11.8291,289.342,265.995,11.9418,2.55655,14.7396,4.34948,-4.76743,-13.2413,-345.771,82.4451,16.6227,2.34049,4.30985,391.1521386243179
444,0,8.2247,0.883225,0,16.4163,6.83934,0.0,9.92013,-5.10148,2.55552,10.8833,-5.2243,-8.88143,383.933,67.1461,-34.7953,-11.2806,9.25689,-4.45987,391.30979213623846
445,ASCC_101,8.27557,0.223925,y,22.8897,6.60039,132.549,66.0762,11.355,2.45097,-2.38177,2.96537,-1.93231,180.623,347.504,79.5683,-0.156507,-4.86301,2.3825,408.0017299273349
446,0,8.26708,0.474686,y,29.1121,5.18939,168.461,124.315,-0.272881,2.41443,-1.76722,2.21286,-1.1904,-228.819,364.293,0.277516,2.87077,-0.0280857,2.26128,414.1764308760246
447,Platais_12,8.24283,0.341888,y,83.2968,6.19023,397.576,311.207,-0.984434,2.40818,-2.0854,-0.753377,-9.25039,241.468,-290.727,5.02748,-7.45849,2.45756,-0.424498,415.2513516431496
448,0,8.20568,0.505471,y,20.5258,16.7386,266.024,331.96,-6.96376,2.40495,-7.06458,2.44209,-6.10324,325.135,-170.96,-51.4559,-2.26669,-6.99272,1.41957,415.80906047942784
449,0,8.21021,0.211273,0,24.0444,21.6613,0.0,237.075,-0.713147,2.35149,-0.645941,3.59364,7.10929,-231.131,-356.93,-5.293,-3.87923,-6.20102,3.40523,425.2622805115055
450,NGC_7058,8.28218,0.353196,y,29.3646,18.2734,247.024,89.3437,0.593851,2.24007,-19.5026,1.15044,-2.03556,21.5247,473.186,-1.33148,24.3839,-1.36501,1.75006,446.4146209716661
451,Stock_12,8.28738,0.378533,0,7.87453,3.92841,0.0,111.47,-8.54538,2.2349,1.25894,-0.76722,5.55281,-161.955,411.777,-66.4875,-3.19893,4.65244,-1.6112,447.4473130788849
452,0,8.23242,0.304221,y,142.145,10.5061,486.227,315.648,-13.3936,2.11379,-6.95613,1.89036,1.52796,293.931,-309.257,-105.872,-5.35761,-3.93807,2.28214,473.0838919665624
453,0,8.23664,0.376724,y,126.742,8.92528,368.543,278.901,-3.50706,2.05766,-21.1377,-0.258154,5.50703,76.4514,-463.624,-31.7007,-18.7655,-14.1511,-0.982575,485.9889388917509
454,0,8.21869,0.302321,0,10.9362,6.76123,0.0,239.901,2.39841,1.97891,-10.8119,-4.13217,17.4094,-253.199,-436.807,21.147,-18.3957,-10.0981,-3.38634,505.3286910470916
455,0,8.27954,0.469856,y,36.8106,14.8796,247.213,267.355,4.13029,1.97582,0.202868,-2.37426,-0.159565,-26.394,-505.813,37.2362,0.981548,2.87769,-2.45967,506.1189784494539
456,COIN-Gaia_13,8.21777,0.426042,y,60.5385,7.17556,230.445,162.945,4.31406,1.9292,-18.0406,-1.95992,-18.9921,-480.12,168.928,34.6349,23.9192,12.9508,-2.88413,518.3495749533486
457,Teutsch_35,8.22534,0.0914097,0,10.6216,4.52473,0.0,69.5134,7.18328,1.9018,-11.7178,3.73745,6.56237,182.586,488.697,65.7504,13.5538,1.51965,4.73801,525.8176464402145
458,0,8.28605,0.225317,0,10.527,15.919,0.0,229.2,-4.52544,1.88497,-7.85593,-10.2434,4.92077,-345.566,-400.346,-41.8585,-8.79019,2.05922,-10.9076,530.5124219483599
459,0,8.21683,0.734438,y,93.1075,12.2214,488.224,8.30199,-5.3176,1.84394,-8.8017,5.34865,5.16547,539.051,70.4358,-53.4073,11.164,-5.89802,4.67594,542.3169951299934
460,0,8.29645,0.345644,0,16.0474,8.06828,0.0,323.604,22.2969,1.78591,-5.5594,-2.70829,9.65384,417.013,-307.408,212.445,4.82217,-10.6268,1.17933,559.9386307260723
461,ASCC_113,8.27899,0.274001,0,24.4766,8.85016,0.0,84.1755,-6.37396,1.74789,-14.9949,0.4284,7.86006,57.7012,565.647,-63.5152,16.1479,6.43577,-0.421893,572.1183827357556
462,ASCC_97,8.297,1.011,0,3.68916,2.57474,0.0,14.2822,-5.61251,1.72879,-9.57806,6.55941,16.0874,557.875,142.016,-56.5716,18.9321,-5.32466,5.10512,578.439255201615
463,0,8.25073,1.22003,y,33.4443,14.4997,348.748,43.7931,3.88631,1.66842,6.4667,2.25317,3.65106,437.817,429.231,42.8665,-2.50738,7.48637,2.69777,599.3694633245825
464,0,8.2528,0.406199,y,30.9955,7.06234,172.284,61.286,1.62231,1.64512,-23.7407,-3.86193,2.40926,282.01,534.95,14.0354,23.675,-6.17192,-4.07933,607.8583933086949
465,0,8.232,0.432,0,12.1903,8.4238,0.0,106.214,-14.3302,1.62321,-11.465,2.38537,-8.16647,-166.672,573.152,-152.481,13.6181,-3.81898,4.50285,616.0632327302073
466,0,8.2273,1.11946,0,13.955,11.2995,0.0,54.1945,6.35048,1.60939,5.04507,-1.86599,-15.1445,361.283,500.831,68.7279,-13.0144,-9.33625,-3.57742,621.3534320456819
467,0,8.2926,0.41404,0,19.3573,11.2452,0.0,219.244,16.6379,1.54651,-10.2445,-10.5865,18.9698,-479.815,-391.937,185.141,-23.5018,-5.54783,-4.89549,646.6172220030908
468,0,8.24524,0.338214,y,41.7418,14.8569,208.099,1.40238,-10.7026,1.5423,-5.27193,5.43316,19.8656,659.456,24.1909,-126.286,23.5415,-4.2315,1.2733,648.3822861959411
469,Gulliver_21,8.2308,0.292503,0,14.5495,5.81553,0.0,237.451,-7.90237,1.51761,-11.6625,5.27839,25.3769,-351.155,-550.157,-90.5935,-24.2776,-15.8837,1.79601,658.9308188533286
470,0,8.20201,0.429001,0,10.2744,5.08627,0.0,72.5158,1.77098,1.48096,-9.69932,0.977012,22.2509,202.774,643.734,20.8679,16.2757,18.6872,1.70876,675.2376836646499
471,0,8.29275,1.78868,0,15.9756,14.9921,0.0,36.6369,3.79945,1.44645,-16.0582,-7.45055,21.2792,553.541,411.65,45.8116,27.796,-0.129392,-6.28296,691.3477825019877
472,0,8.29767,0.358321,0,6.06372,3.50431,0.0,255.534,-1.25978,1.42828,-23.5455,-4.76692,0.0,-174.855,-677.783,-15.393,-23.3834,6.14354,-4.89034,700.142829137144
473,0,8.24234,0.370527,0,10.2364,4.32479,0.0,295.867,3.89922,1.39908,-18.3308,-1.98509,1.67137,311.114,-641.658,48.6047,-15.7167,-9.6652,-1.85851,714.755410698459
474,0,8.28681,0.561545,0,7.76698,12.6458,0.0,189.529,2.9946,1.3951,1.66466,-1.67003,5.20053,-705.938,-118.502,37.4466,-5.04076,-2.59746,-1.44154,716.7944950182782
475,0,8.23591,0.756082,0,14.4041,7.89991,0.0,10.6023,-3.97577,1.38928,19.9443,-0.9696,-9.45745,705.806,132.117,-49.9068,-13.328,18.3808,-0.334042,719.7973050788897
476,NGC_2287,8.23975,0.145225,0,8.19705,5.52089,0.0,230.998,-10.4024,1.38023,-1.19345,-11.5446,8.3489,-448.482,-553.784,-130.82,-4.89588,-4.11807,-13.071,724.5169283380305
477,0,8.2869,0.408981,0,16.7526,13.9305,0.0,104.709,9.65931,1.36007,-37.7517,-4.68374,5.34992,-184.046,701.077,123.368,34.3269,15.3953,-3.67006,735.2562735741543
478,0,8.20026,0.309395,0,37.7344,17.422,0.0,220.613,9.49711,1.35936,-10.3654,-2.85418,28.0604,-550.785,-472.301,121.379,-28.7563,-10.6857,1.85597,735.6403013182675
479,0,8.27719,1.0184,0,5.84672,2.93402,0.0,18.22,-5.12193,1.34983,15.9134,0.041172,43.2499,700.878,230.708,-66.1381,36.6654,29.5364,-3.86561,740.8340309520459
480,0,8.26532,0.759636,0,16.81,10.4334,0.0,164.56,-1.0333,1.342,4.10883,-0.752103,-14.5511,-718.145,198.351,-13.4377,13.2465,-7.98361,-0.566931,745.1564828614008
481,0,8.20386,0.628731,0,27.3346,16.8594,0.0,351.204,10.1933,1.33612,-3.64964,7.68347,5.1274,727.959,-112.639,132.45,3.14368,-4.28383,8.70969,748.4357692422836
482,0,8.20174,0.5829,0,8.66319,11.9089,0.0,68.5211,-6.22765,1.33573,-39.0603,1.93031,36.3104,272.509,692.55,-81.2132,50.4284,20.0586,-2.05615,748.6542939067027
483,0,8.23371,0.53683,0,20.259,8.22886,0.0,75.1919,-6.6409,1.30553,-5.17888,-3.7827,-0.991862,194.456,735.564,-88.5819,5.15578,-2.8135,-3.27334,765.9724403115976
484,0,8.2081,0.192826,0,15.0518,10.8153,0.0,245.4,3.56005,1.27911,-5.5458,-0.185141,2.84523,-324.819,-709.463,48.5452,-6.49016,-0.23652,-0.0222232,781.7935908561421
485,0,8.28986,0.676417,0,10.7456,16.2687,0.0,52.5662,-8.45493,1.27743,-12.0774,4.97098,9.45914,470.661,614.848,-115.099,16.3373,0.510699,3.74039,782.8217593136219
486,ESO_130_06,8.29736,0.442459,0,15.5994,8.5845,0.0,298.1,2.6511,1.26991,-27.2133,-2.17154,-14.4348,370.508,-693.892,36.423,-31.6501,-0.300078,-2.9179,787.4573788693685
487,0,8.23096,0.593134,0,18.2667,11.0033,0.0,86.5973,-11.3895,1.2626,-39.9964,1.04886,11.2701,46.0824,775.048,-156.405,41.7003,9.05442,-1.21058,792.016473942658
488,Ferrero_11,8.28321,0.678447,0,7.71346,6.73519,0.0,208.108,-7.8863,1.26214,3.43467,-12.1961,7.03298,-692.249,-369.753,-108.71,-3.06529,-5.68102,-13.579,792.3051325526486
489,0,8.23303,0.960751,0,19.9163,12.7942,0.0,150.165,-0.575303,1.25866,-13.6928,3.03071,-20.1472,-689.163,395.24,-7.97735,24.8958,2.05996,3.38073,794.4957335579109
490,0,8.2356,0.982086,y,48.4399,22.5982,244.344,84.5138,8.34062,1.25852,-45.3688,-11.0611,1.06364,86.735,796.099,123.392,48.3614,-4.47265,-10.9795,794.5841146743793
491,0,8.28637,1.22565,0,15.4973,10.1152,0.0,128.91,-0.270699,1.25382,-11.2327,4.64229,-32.7425,-500.94,620.606,-3.76814,29.9604,-18.8203,4.87608,797.5626485460433
492,0,8.27833,1.19823,y,41.7643,9.35522,201.883,143.846,11.5296,1.22261,-1.77186,9.32622,-18.1651,-645.384,479.768,166.129,23.2149,-15.1911,4.21945,817.922313738641
493,0,8.28352,0.614229,0,18.2944,6.84753,0.0,307.706,-6.02044,1.21845,-30.2992,-11.1444,-16.001,499.184,-645.738,-86.0792,-35.6316,-5.44318,-9.77692,820.7148426279289
494,0,8.20092,0.995018,0,11.826,10.9608,0.0,44.6584,-2.22213,1.21742,-19.4991,-2.63504,13.2748,583.836,576.916,-31.849,23.7702,-4.90561,-3.25644,821.4092096400585
495,0,8.206,0.927,0,5.63618,3.88272,0.0,48.4159,4.26529,1.21267,-22.2039,-2.77419,-31.9226,545.804,615.097,61.3312,-4.4567,-39.2894,-5.25439,824.626650284084
496,0,8.21737,0.240842,0,16.8878,4.99554,0.0,220.201,2.30562,1.21076,7.05801,-2.01734,15.2292,-630.317,-532.682,33.2269,-7.25997,-15.6481,-1.44389,825.9275166011431
497,COIN-Gaia_23,8.27484,0.379644,0,21.3118,9.65997,0.0,182.741,0.163804,1.17165,-7.96287,3.28565,-18.8953,-852.515,-40.8118,2.44008,18.9168,9.16558,3.26664,853.4972047966543
498,Alessi_Teutsch_8,8.20556,0.580979,0,13.8884,7.51891,0.0,296.927,1.27244,1.16931,-14.6088,8.90904,-0.992407,387.187,-762.298,18.991,-13.6188,-5.55453,8.99572,855.2052064892971
499,0,8.29788,0.656876,y,104.221,7.0232,310.45,62.6361,6.86639,1.16822,-3.97234,2.88208,14.8878,368.116,772.84,106.46,12.8128,12.1755,5.16307,856.0031500915924
500,0,8.20068,0.709965,0,15.8013,6.02655,0.0,104.313,7.4307,1.15263,-36.377,-0.178846,-8.62175,-212.688,833.588,112.201,38.0902,0.720555,-1.32884,867.5810971430554
501,0,8.25972,0.68037,0,18.4008,22.1663,0.0,165.342,-1.08064,1.14764,-4.58563,-3.00922,0.0,-842.845,220.456,-16.4335,1.24743,4.54379,-3.02352,871.3533860792584
502,0,8.23568,0.827992,0,11.5259,13.589,0.0,315.801,-0.476918,1.14666,-4.96186,-4.75668,-1.88672,625.208,-607.966,-7.2591,-5.04157,-2.35716,-4.98803,872.0980935935673
503,COIN-Gaia_9,8.23228,0.989095,y,43.8122,8.0178,161.11,148.529,-8.42256,1.12941,-15.7288,-8.50139,1.29635,-737.814,450.889,-128.481,12.4437,12.1759,-8.47681,885.41805013237
504,0,8.28398,0.778139,0,22.9012,20.6264,0.0,172.305,-1.30064,1.11247,-2.30422,-2.53457,-25.571,-890.577,120.333,-20.4038,26.292,-1.10667,-2.00325,898.9006445117619
505,0,8.252,0.719,0,8.26145,5.80166,0.0,312.709,-7.13532,1.06549,2.95413,-2.72616,0.0,631.659,-684.299,-116.578,2.04607,2.37344,-2.84547,938.535321776835
506,0,8.33179,0.198465,y,38.8387,12.4517,172.219,80.5404,-0.168108,11.0503,-0.894213,-0.84888,-6.32804,13.0523,79.6482,1.23202,1.36576,-4.6825,-0.758821,90.495280671113
507,0,8.30177,0.3249,y,13.5532,6.6744,95.9845,101.399,-6.48936,9.97288,28.6427,5.07296,-6.58462,-17.6545,102.076,-12.0038,-29.6561,-8.88214,5.73197,100.27193749448504
508,0,8.36697,0.166731,y,16.1529,5.83451,72.7327,271.347,7.58869,7.64986,-12.349,0.752477,6.21649,8.54556,-120.883,19.2076,-12.1932,-5.43354,1.77832,130.72134653444638
509,0,8.39014,0.162819,y,23.153,18.8317,163.745,234.321,-1.87042,7.2392,3.10804,1.47808,6.23327,-70.8462,-105.141,-2.09126,-1.13125,-7.15589,1.7614,138.13681069731462
510,0,8.36881,0.174649,y,7.08092,7.22672,67.797,276.112,-0.466811,6.61322,1.63977,-6.35224,10.8984,16.4482,-141.932,0.153411,2.99417,-14.7165,-7.03751,151.212268758638
511,0,8.36546,0.154992,0,12.066,6.76589,0.0,290.019,22.697,4.02981,-21.4619,4.01521,-5.47449,78.3703,-215.101,95.751,-23.3449,-1.25623,1.77551,248.15065722701567
512,0,8.3819,0.259455,0,11.8463,5.34701,0.0,139.484,11.0661,3.79658,-12.0763,0.920868,-9.65214,-196.516,167.936,50.5563,15.6591,3.13922,-0.987528,263.3949501920149
513,0,8.30251,0.201166,0,14.3066,6.80218,0.0,70.6168,17.542,3.53545,8.16683,2.2575,3.21682,89.5079,254.41,85.2523,-7.66377,5.23813,3.32965,282.84942510854347
514,0,8.3095,0.330162,0,17.3936,18.8013,0.0,308.16,-6.78763,3.52791,23.4644,2.32214,3.2903,173.907,-221.314,-33.5013,21.4554,12.2368,2.06733,283.4539429860739
515,0,8.30002,0.5,0,10.2574,11.6663,0.0,221.867,13.2075,3.50641,0.835043,0.312746,8.75635,-206.762,-185.305,65.1604,-5.90115,-6.42839,2.18778,285.19197697930366
516,0,8.37915,0.388504,y,29.6452,7.01969,162.913,133.706,6.74806,3.34252,-23.9217,4.9887,-14.0804,-226.518,215.323,36.3256,29.2657,5.71338,3.70339,299.17547239807095
517,NGC_7092,8.34766,0.123772,0,6.5756,3.23153,0.0,92.2061,-2.29914,3.32906,-38.1735,-5.49726,5.43732,-11.5536,299.921,-12.0505,38.7527,6.82818,-5.82303,300.3850936901107
518,ASCC_99,8.39923,0.638065,0,6.28224,4.56398,0.0,16.2878,-7.7568,3.09373,10.3919,1.67237,-7.85947,307.422,89.8257,-43.6265,-10.418,8.10085,2.82019,323.2344128285274
519,0,8.39999,0.386017,0,18.3939,8.19195,0.0,294.789,-0.236928,3.01088,-36.1002,-1.22877,1.18339,139.252,-301.524,-1.37341,-32.3344,-16.2597,-1.38779,332.1288128387714
520,UBC_1,8.39184,0.106606,y,21.3043,13.0153,154.681,86.5163,18.9171,2.84306,-6.97073,8.01956,-3.62912,29.3927,311.423,109.614,7.65879,-1.42405,8.37195,351.73369538455046
521,0,8.38635,0.389038,y,18.0548,9.35481,96.9547,116.809,15.5562,2.75127,8.86192,4.80423,-8.06301,-149.715,312.903,93.5403,-3.99716,-11.2049,3.06096,363.46850727118755
522,0,8.37667,0.557884,0,13.4276,16.314,0.0,95.8784,-9.4268,2.67683,15.8156,-1.8553,-12.7367,-37.7442,366.593,-61.1871,-14.3073,-14.6968,0.299818,373.5762076784854
523,0,8.36838,0.619573,0,7.50736,9.06189,0.0,138.879,1.54303,2.67139,-28.6022,3.29633,-20.6678,-281.896,246.093,10.0801,34.8157,7.62189,2.62151,374.3369556672743
524,Stock_2,8.38672,0.612134,0,9.38146,5.61361,0.0,133.321,-1.56404,2.64821,18.2661,-7.11501,10.3165,-258.977,274.62,-10.3066,-20.6756,-5.27384,-7.55086,377.61355783718057
525,0,8.37469,0.387447,0,10.0759,6.61214,0.0,359.896,-8.41408,2.573,-7.7202,4.53795,2.17245,384.467,-0.697049,-56.8698,2.8449,-7.90982,4.1463,388.651379712398
526,0,8.36997,0.594719,0,13.4298,10.6893,0.0,184.234,-9.75617,2.54817,-8.55046,-6.01641,-2.32509,-385.707,-28.557,-66.5008,2.75233,9.54834,-6.0316,392.4384950768591
527,0,8.33936,0.438171,y,24.0545,16.1686,174.379,50.4731,0.605014,2.52955,4.59925,1.21295,3.03048,262.759,319.781,4.84547,0.114553,7.50915,1.68584,395.3272321163844
528,0,8.31254,0.0769377,0,8.27495,14.0436,0.0,232.387,-13.1223,2.50706,7.13345,-5.33689,1.45668,-237.086,-307.716,-90.5566,5.76324,-4.68739,-5.72254,398.87358100723554
529,0,8.396,0.162,0,11.7322,9.51355,0.0,190.251,5.54112,2.5047,-8.12063,5.28063,-11.9557,-391.041,-70.7155,38.5515,11.0327,10.3235,4.21956,399.2494111071186
530,0,8.31377,1.50964,0,16.1061,9.35472,0.0,292.389,-3.92358,2.49587,-25.6756,-4.69498,5.96253,152.25,-369.592,-27.4156,-22.4394,-15.46,-5.31338,400.66189344797607
531,0,8.33509,0.545839,0,6.19814,4.85209,0.0,58.689,1.65026,2.43934,-17.6103,2.53145,1.61882,212.954,350.096,11.8058,16.1153,-7.95258,2.62962,409.94695286429936
532,0,8.38651,0.283737,y,32.5948,4.53874,133.643,332.141,8.6258,2.33228,-7.99072,7.56868,-10.875,386.441,-202.769,66.6655,-9.20652,-4.61316,7.10436,428.7649853362375
533,0,8.31653,0.206044,0,10.1695,10.4942,0.0,264.746,-22.9987,2.27299,-17.6753,1.71989,6.02322,-37.0867,-403.277,-171.893,-19.077,-4.66337,-0.709188,439.9491418791988
534,0,8.33666,0.486556,y,41.7171,13.5443,192.055,149.099,-9.21416,2.2467,-4.50492,-7.67603,-9.50632,-367.742,224.855,-69.2471,15.2934,-4.04231,-5.88887,445.0972537499443
535,Alessi_10,8.37964,0.34641,0,16.1935,10.451,0.0,32.6017,-19.4446,2.24519,-9.5192,3.52365,-3.37668,353.818,226.291,-148.27,3.54294,-9.33091,4.5872,445.3966034055024
536,0,8.3562,0.311681,y,35.434,16.0059,440.376,159.756,4.21287,2.21163,15.8548,0.342824,4.33696,-468.774,161.045,29.1055,-6.94259,-13.2541,1.11909,452.15519775007573
537,0,8.3385,0.0869541,0,5.74624,5.35377,0.0,359.582,-10.7044,2.1106,-4.7669,-2.21399,-1.54479,465.542,-3.39383,-88.0047,-1.97111,-4.58751,-1.74464,473.79891973846304
538,0,8.30161,0.444681,0,17.9127,7.5698,0.0,352.199,8.29636,2.10263,-0.683171,7.42842,-15.0696,466.262,-63.8799,68.6252,-16.295,1.52483,5.32604,475.5948502589614
539,0,8.31178,0.392478,0,9.03938,13.8856,0.0,3.64457,-13.4915,2.04186,4.99716,4.24309,-3.97179,475.271,30.2727,-114.259,-3.22393,5.0346,5.33425,489.7495420841782
540,0,8.30249,0.268732,0,16.7598,3.30721,0.0,73.4822,7.16889,1.93261,-6.84317,1.97584,2.89016,145.963,492.202,64.573,7.26052,0.653183,2.29407,517.4349713599744
541,0,8.31412,0.594198,0,16.5821,7.71879,0.0,139.782,-6.66053,1.90004,-1.95253,0.540839,-13.7957,-399.171,337.54,-61.0443,11.9159,-7.50734,2.21094,526.3047093745395
