RAdeg,DEdeg,2MASS,EPIC,D17-Prot,D17-P,Prot,P,dCMD,eCMD,RVel,e_RVel,epsi,gmag,b-r,Teff,Gaia,SFlag,bp_rp,bp_g,g_rp,distance,x,y,z,u,v,w
128.997681,20.077927,2MASS J08355946+2004405,211989060,1.76,P,1.76,P,-0.346834,0.019051,0,0,0.57,16.991,2.946,3318.42,664359942372888448,YYY-Y,2.946263313,1.657642365,1.288620949,,,,,,,
129.364761,19.617558,2MASS J08372755+1937034,211959522,8.68,D,8.68,D,-0.155638,0.002843,0.1,0.95,0.15,11.457,0.962,5405.09,664283079638402688,YYYYY,0.961606026,0.413619995,0.547986031,,,,,,,
129.166763,20.609781,2MASS J08364003+2036353,212021375,8.89,2,8.89,2,0.03305,0.004327,-1.39,2.21,0,11.679,0.969,5385.19,664600804138934400,YYYNY,0.968914986,0.416193962,0.552721024,,,,,,,
129.203964,19.316471,2MASS J08364896+1918593,211939462,1.17,P,1.17,P,-0.267787,0.009014,0,0,0.29,15.489,2.43,3619.1,659774394768991744,YYY-Y,2.430269241,1.291547775,1.138721466,,,,,,,
131.304535,19.686863,2MASS J08451310+1941128,0,7.32,K,7.32,K,-0.632863,0.002163,0,0,11.87,10.702,0.904,5568.19,661167613438661248,-N-YN,0.903643608,0.376642227,0.527001381,,,,,,,
130.017319,19.784443,2MASS J08400417+1947039,211970520,10.39,K,10.39,K,-0.152074,0.002025,-1.09,2.85,1.01,11.84,1.052,5169.1,661310923612365312,YYYNN,1.051762581,0.454476357,0.597286224,,,,,,,
129.656128,19.257965,2MASS J08383748+1915287,211935558,0.52,P,0.52,P,-0.404107,0.010249,0,0,0.27,16.186,2.731,3476.68,661259525741991808,YNY-Y,2.731149673,1.515773773,1.2153759,,,,,,,
130.413391,19.674501,2MASS J08413922+1940283,0,1.89,S,1.89,S,-0.193406,0.008613,0,0,0.2,15.997,2.604,3508.94,661253272269624576,YY-YY,2.603680611,1.415010452,1.188670158,,,,,,,
129.352051,19.786663,2MASS J08372450+1947120,211970684,1.63,2,1.63,2,0.512599,0.043108,0,0,0.2,17.499,2.845,3277.28,664301427738676992,YYY-Y,2.84482193,1.549228668,1.295593262,,,,,,,
129.059509,19.425074,2MASS J08361429+1925303,211946750,1.87,2,1.87,2,-0.919067,0.00772,0,0,0.23,15.672,2.731,3586.51,662776439470251136,YNN-Y,2.731354713,1.514522552,1.216832161,,,,,,,
129.447449,19.106865,2MASS J08374739+1906247,211925552,9.3,D,9.3,D,-0.097099,0.002555,0,0,0,12.027,1.09,5075.03,659755630055476992,YYY-Y,1.090251923,0.478440285,0.611811638,,,,,,,
129.894409,19.800064,2MASS J08393466+1948003,211971468,3.98,S,3.98,S,0.027497,0.017322,0,0,1.75,16.534,2.71,3467.55,661314466963687808,NYY-Y,,,,,,,,,,
129.623444,19.86248,2MASS J08382964+1951450,211975510,12.27,K,12.27,K,0.015084,0.002941,1.53,2.29,0,13.526,1.567,4225,664297064051880832,YYYYY,1.566645622,0.739644051,0.827001572,,,,,,,
129.534058,20.446156,2MASS J08380818+2026461,212011557,21.63,2,21.63,2,-0.060877,0.007058,0,0,0.18,15.476,2.352,3608.02,664401964332947584,YYY-Y,2.351531029,1.239372253,1.112158775,,,,,,,
130.063324,20.087208,2MASS J08401521+2005140,211989620,1.21,S,1.21,S,-0.820386,0.025485,0,0,0.46,16.785,3.023,3378.91,661325393360354688,YNY-Y,3.023209572,1.704515457,1.318694115,,,,,,,
130.278717,19.443611,2MASS J08410690+1926370,211948030,25.48,2,25.48,2,0.033029,0.020733,0,0,0.14,16.653,2.739,3400.19,661239390935361024,YYY-Y,2.738792419,1.505516052,1.233276367,,,,,,,
129.763382,20.043776,2MASS J08390322+2002376,211986948,14.31,2,14.31,2,0.003224,0.002147,0,0,0,13.841,1.701,4072.9,664323761568567808,YYY-Y,1.700801849,0.821798325,0.879003525,,,,,,,
130.777908,19.791569,2MASS J08430670+1947297,211970966,13.07,2,13.07,2,-0.000031,0.00136,-1.78,1.02,0,13.235,1.467,4359.51,661351850357695616,YYNYN,1.466561317,0.678866386,0.787694931,,,,,,,
131.377014,20.590118,2MASS J08453049+2035246,212020223,0.95,2,0.95,2,0.074437,0.000707,0.2,0.89,0,9.72,0.605,6534.69,661779796602531712,YYNYN,0.605390549,0.242512703,0.362877846,,,,,,,
129.944,19.217785,2MASS J08394657+1913041,211932810,15.9,2,15.9,2,0.05423,0.004031,0,0,0,14.645,1.996,3838.61,661209566682500736,YYY-Y,1.995601654,1.00108242,0.994519234,,,,,,,
130.77562,19.414494,2MASS J08430615+1924522,211946016,8.19,2,8.19,2,-0.218052,0.013974,0,0,0.28,16.643,2.807,3401.98,661043506065199488,YYY-Y,2.807059288,1.565366745,1.241692543,,,,,,,
128.824158,19.636177,2MASS J08351780+1938102,0,9,K,9,K,0.029138,0.002865,-1.25,0.64,0,11.633,0.959,5411.67,662841379375655936,YY-YY,0.959216118,0.411392212,0.547823906,,,,,,,
130.017334,19.413963,2MASS J08400416+1924503,211945980,2.62,P,2.62,P,-0.050552,0.024634,0,0,0.25,16.828,2.813,3368.64,661219290488437632,YYY-Y,2.812667847,1.552711487,1.25995636,,,,,,,
130.336929,20.34655,2MASS J08412087+2020476,212005504,21.78,2,21.78,2,0.151525,0.005962,0,0,0.16,15.75,2.375,3592.23,664431204469943808,YYY-Y,2.374905586,1.253961563,1.120944023,,,,,,,
131.697113,19.644657,2MASS J08464732+1938411,0,6.28,D,6.28,D,0.057229,0.00164,-2.05,0.7,0,10.589,0.755,6024.56,661111538347104512,YY-NY,0.754954338,0.307855606,0.447098732,,,,,,,
129.901886,19.485523,2MASS J08393645+1929079,211950844,15.67,K,15.67,K,0.074427,0.003225,0,0,0.02,14.447,1.906,3869.65,661270486498500352,YYY-Y,1.905932426,0.94154644,0.964385986,,,,,,,
130.813416,20.065573,2MASS J08431522+2003561,211988324,10.93,K,10.93,K,-0.040212,0.002109,-4.55,1,0,13.13,1.441,4397.27,661360268493494528,NYYNY,1.440974236,0.664913177,0.776061058,,,,,,,
130.752258,20.337788,2MASS J08430055+2020162,212004983,8.69,K,8.69,K,-0.037391,0.001221,-1.04,0.72,0,11.259,0.896,5589.04,661438913637806208,YYYYN,0.896448135,0.382167816,0.514280319,,,,,,,
130.423904,19.832623,2MASS J08414175+1949575,211973504,2.23,S,2.23,S,0.775659,0.037173,0,0,0.16,17.49,2.764,3274.17,661396140060387456,YYY-Y,2.76445961,1.492105484,1.272354126,,,,,,,
130.458542,19.659634,2MASS J08415005+1939348,0,18.9,P,18.9,P,-0.037605,0.006129,0,0,0.17,15.27,2.253,3659.73,661253027453650432,YY-YY,2.253397942,1.167023659,1.086374283,,,,,,,
130.496796,20.918621,2MASS J08415924+2055072,0,8.2,K,8.2,K,0.067496,0.002163,-1.86,0.7,0,11.104,0.846,5738.38,664486798525148160,YY-YY,0.846065521,0.36167717,0.484388351,,,,,,,
130.304932,19.543028,2MASS J08411319+1932349,211954582,3.27,S,3.27,S,0,0.002062,0,0,0,0,0,0,0,--Y-Y,,,,,,,,,,
129.17424,20.411095,2MASS J08364182+2024400,212009464,11.01,2,11.01,2,0.123721,0.003764,-0.66,1.28,0,12.595,1.204,4820.12,664409175581692288,YYYYY,1.204203606,0.540094376,0.66410923,,,,,,,
129.999268,19.566753,2MASS J08395984+1934004,211956096,11.12,K,11.12,K,-0.909458,0.002823,-11.67,4.81,15.27,11.642,1.23,4767.59,661294710114141696,-NYNN,1.229807854,0.525893211,0.703914642,,,,,,,
130.903503,20.540123,2MASS J08433685+2032245,212017183,0.74,2,0.74,2,-0.260168,0.008902,0,0,0.3,16.353,2.737,3473.98,661459774295767936,YYY-Y,2.737163544,1.518186569,1.218976974,,,,,,,
129.878922,19.967175,2MASS J08393095+1958019,211982230,1.11,S,1.11,S,-0.752524,0.024313,0,0,0.58,16.73,2.988,3425.77,664319329162317568,YNN-Y,2.987841606,1.680728912,1.307112694,,,,,,,
129.883484,20.655645,2MASS J08393204+2039204,212024154,10.54,2,10.54,2,-0.668826,0.002247,-1.5,0.29,1.03,11.835,1.215,4797.95,664502084313453568,YNYYY,1.214930534,0.544225693,0.670704842,,,,,,,
129.589584,20.137377,2MASS J08382150+2008146,211992880,0.24,2,0.24,2,-0.511235,0.058138,0,0,0.47,17.853,3.219,3218.96,664337535526407680,YNN-Y,3.219430923,1.8483181,1.371112823,,,,,,,
129.332947,19.053312,2MASS J08371991+1903120,211921927,2.03,P,2.03,P,-0.467923,0.005909,0,0,0.43,15.439,2.483,3641.12,659749861915865216,NNY-Y,2.483363152,1.334951401,1.148411751,,,,,,,
129.037384,19.230005,2MASS J08360898+1913481,211933636,18.21,P,18.21,P,-0.015286,0.005314,0,0,0.13,15.485,2.337,3619.45,662768914687563776,YYY-Y,2.336685181,1.232317924,1.104367256,,,,,,,
129.828705,18.810139,2MASS J08391890+1848365,211905618,16.16,2,16.16,2,-0.201167,0.02035,0,0,0.31,16.659,2.807,3389.59,659685231248166784,YYY-Y,2.806791306,1.563869476,1.242921829,,,,,,,
129.190491,20.12394,2MASS J08364572+2007262,211992034,9.05,K,9.05,K,0.01533,0.002555,-1.54,0.75,0,11.476,0.929,5494.28,664366779961036288,YYYYY,0.929472923,0.398387909,0.531085014,,,,,,,
130.307999,18.969162,2MASS J08411393+1858091,211916232,29.77,2,29.77,2,-0.535147,0.00322,0,0,0.33,15.303,2.459,3635.22,661005538554352000,YNY-Y,2.458955765,1.315105438,1.143850327,,,,,,,
129.815811,20.07058,2MASS J08391580+2004141,211988628,15.25,K,15.25,K,-0.758196,0.005092,0,0,14.13,14.172,2.124,3724.13,664329735865645568,-NY-Y,2.124316216,1.074980736,1.04933548,,,,,,,
129.50473,19.978605,2MASS J08380114+1958430,211982945,0.54,2,0.54,2,-0.646574,0.023555,0,0,0.46,16.901,3.006,3357.59,664310601788795392,YNY-Y,3.006391525,1.711788177,1.294603348,,,,,,,
129.946106,19.827633,2MASS J08394707+1949396,211973205,10.5,K,10.5,K,0.078748,0.00236,1.54,2.34,0,12.452,1.171,4889.74,661314638762274176,YYYNY,1.171502113,0.518846512,0.652655602,,,,,,,
130.682129,19.623138,2MASS J08424372+1937234,211959869,10.08,K,10.08,K,-0.611509,0.001118,0,0,0,11.83,1.194,4840.69,661331131435476608,YNY-Y,1.194400787,0.534301758,0.66009903,,,,,,,
131.325043,18.890205,2MASS J08451801+1853254,211910977,2.29,2,2.29,2,0.007231,0.001063,-1.1,0.54,0,9.51,0.581,6621.12,660954067666386944,YYYYY,0.581302643,0.233394623,0.34790802,,,,,,,
130.564545,19.815998,2MASS J08421550+1948576,211972472,15.33,2,15.33,2,0.073088,0.008846,0,0,0.21,16.277,2.612,3467.36,661348517463001216,YYY-Y,2.612143517,1.422822952,1.189320564,,,,,,,
129.502533,18.964695,2MASS J08380061+1857529,211915940,5.91,2,5.91,2,-0.763078,0.01179,0,0,0.86,16.206,2.84,3503.35,659744914113633408,YNN-Y,2.839772224,1.586801529,1.252970695,,,,,,,
130.370026,19.975601,2MASS J08412881+1958322,211982734,1.02,2,1.02,2,-0.333932,0.008538,0,0,0.3,15.766,2.559,3591.82,661402015575639680,YYY-Y,2.558569908,1.382113457,1.176456451,,,,,,,
130.897888,19.456535,2MASS J08433550+1927235,211948895,1.32,2,1.32,2,-0.077266,0.025998,0,0,0.36,17.672,3.065,3244.13,661136964553408896,YYY-Y,3.06460762,1.770431519,1.294176102,,,,,,,
129.92511,20.29586,2MASS J08394203+2017451,212002525,12.63,2,12.63,2,-0.397648,0.022601,0,0,0.38,17.081,2.987,3340,664439416447387392,YNY-Y,2.986647606,1.697723389,1.288924217,,,,,,,
129.729858,20.219139,2MASS J08385517+2013090,211997888,0.97,2,0.97,2,-0.156522,0.014736,0,0,0.21,16.316,2.702,3469.13,664344274332354304,YYY-Y,2.701616287,1.48279953,1.218816757,,,,,,,
129.963684,20.58054,2MASS J08395129+2034500,212019656,1.84,P,1.84,P,-0.261699,0.007606,0,0,0.16,15.11,2.28,3691.51,664453778817920256,YYY-Y,2.279884338,1.184684753,1.095199585,,,,,,,
129.17157,20.27776,2MASS J08364119+2016400,212001425,8.35,2,8.35,2,0.17821,0.019069,0,0,0.2,17,2.795,3351.86,664380695654828160,YYY-Y,2.795276642,1.552494049,1.242782593,,,,,,,
130.139435,19.633589,2MASS J08403347+1938010,211960587,9.34,D,9.34,D,-0.052472,0.002818,0.91,2.65,0,11.973,1.061,5145.76,661293812462666240,YYYNY,1.061222076,0.46241951,0.598802567,,,,,,,
130.760056,19.167553,2MASS J08430242+1910031,211929531,9.89,2,9.89,2,-0.025028,0.00214,-1.64,0.64,0,11.909,1.036,5208.1,661029384212747392,YYYYY,1.036347389,0.45055294,0.585794449,,,,,,,
129.672745,19.421719,2MASS J08384147+1925181,211946518,14.45,2,14.45,2,0.027002,0.0025,0,0,0,14.006,1.755,4019.03,661263305313199360,YYY-Y,1.755126953,0.854166031,0.900960922,,,,,,,
130.986328,19.725632,2MASS J08435673+1943323,211966629,11.63,K,11.63,K,-0.122965,0.00172,1.08,0.88,0.08,12.879,1.366,4516.89,661335288963844736,YYYYY,1.365664482,0.626111984,0.739552498,,,,,,,
129.318146,19.486204,2MASS J08371636+1929104,211950897,13.12,2,13.12,2,-0.633506,0.002195,3.65,3.67,0.35,13.328,1.749,4025.28,662780047242756608,YNYYY,1.748598099,0.850075722,0.898522377,,,,,,,
129.730255,19.283813,2MASS J08385527+1917018,211937293,18.11,2,18.11,2,-0.080828,0.003945,0,0,0.12,15.079,2.203,3708.24,661257154920147072,YYY-Y,2.203149796,1.14083004,1.062319756,,,,,,,
129.841034,19.861179,2MASS J08392185+1951403,211975426,12.22,K,12.22,K,0.039859,0.002102,-0.28,1.31,0,12.284,1.129,4984.73,661315837054947840,YYYYY,1.128947258,0.498809814,0.630137444,,,,,,,
131.132721,19.554813,2MASS J08443186+1933173,211955324,5.96,P,5.96,P,-0.131046,0.012858,0,0,0.4,16.872,2.85,3413.73,661142393392058752,NYY-Y,2.849698067,1.598438263,1.251259804,,,,,,,
130.936371,19.066307,2MASS J08434474+1903588,211922849,19.39,2,19.39,2,0.046958,0.003547,0,0,0.14,15.213,2.205,3670.9,661018835773136512,YYY-Y,2.20512867,1.140768051,1.064360619,,,,,,,
129.234375,18.963324,2MASS J08365626+1857480,211915860,4.81,P,4.81,P,-0.686557,0.006579,0,0,0.23,14.245,2.125,3723.7,659724195191319936,YNY-Y,2.124903679,1.084795952,1.040107727,,,,,,,
129.225128,19.617161,2MASS J08365404+1937019,211959502,1.9,2,1.9,2,0.955507,0.080172,0,0,0.62,17.843,2.815,3221.28,664286721770683136,YYY-Y,2.81524086,1.501516342,1.313724518,,,,,,,
129.711334,19.415047,2MASS J08385073+1924542,211946063,22.6,2,22.6,2,-0.111132,0.01256,0,0,0.19,15.964,2.547,3516.4,661263408392412928,YYY-Y,2.547482491,1.374217033,1.173265457,,,,,,,
130.710403,19.917696,2MASS J08425050+1955038,211979060,24.44,2,24.44,2,0.065055,0.00844,0,0,0.21,16.354,2.648,3463.67,661356488922418944,YYY-Y,2.648008347,1.454244614,1.193763733,,,,,,,
130.385468,20.101887,2MASS J08413252+2006069,211990578,1.28,S,1.28,S,0.359989,0.03076,0,0,0,17.643,2.93,3229.96,661416274866976384,YYY-Y,2.930501938,1.642601013,1.287900925,,,,,,,
130.308533,20.741592,2MASS J08411405+2044298,212029226,1.52,2,1.52,2,-0.981923,0.014303,0,0,0.31,16.043,2.856,3499.96,664477968073854720,YNN-Y,2.856303215,1.60531044,1.250992775,,,,,,,
130.351898,20.130421,2MASS J08412446+2007496,211992451,1.4,P,1.4,P,-0.907975,0.004965,0,0,0.46,15.387,2.65,3652.03,661417305659127296,YNN-Y,2.650024414,1.449801445,1.200222969,,,,,,,
130.432007,19.962132,2MASS J08414369+1957438,211981916,9.15,D,9.15,D,0.011764,0.001844,-0.88,0.63,0,12.108,1.082,5095.45,661402423595631232,NYYYY,1.081764221,0.471414566,0.610349655,,,,,,,
129.279755,20.778877,2MASS J08370715+2046439,212031440,16.89,2,16.89,2,-0.228023,0.019319,0,0,0.29,16.671,2.819,3403.26,664610562304515712,YYY-Y,2.818612099,1.567918777,1.250693321,,,,,,,
129.384247,18.883972,2MASS J08373223+1853023,211910532,10.36,2,10.36,2,-0.006196,0.007161,0,0,0.21,15.477,2.329,3626.75,659742367196651392,YYY-Y,2.329517365,1.222360611,1.107156754,,,,,,,
131.154266,19.710846,2MASS J08443704+1942391,0,4.53,K,4.53,K,-0.122717,0.0015,20.46,6.31,0.53,10.338,0.743,6064.35,661148268907314432,YY-NN,0.742765427,0.301589012,0.441176414,,,,,,,
130.00293,19.309637,2MASS J08400071+1918347,211939015,14.28,K,14.28,K,-0.220815,0.003089,0,0,0,13.805,1.771,4003.59,661216404270424832,NYN-Y,1.77144146,0.863782883,0.907658577,,,,,,,
130.045181,18.982506,2MASS J08401085+1858571,211917139,1.97,2,1.97,2,-0.79452,0.008322,0,0,0.36,15.809,2.735,3545.94,661189706753828608,YNY-Y,2.734458923,1.511048317,1.223410606,,,,,,,
130.330078,20.777546,2MASS J08411923+2046392,212031366,12.42,2,12.42,2,-0.007619,0.002081,-0.75,1.92,0.18,13.055,1.392,4473.78,664478620908806784,YYYYY,1.39187336,0.641108513,0.750764847,,,,,,,
130.199097,20.479965,2MASS J08404779+2028479,212013619,7.36,2,7.36,2,-0.224562,0.010623,0,0,0.34,15.989,2.617,3516.98,664438248216250880,YYY-Y,2.617141724,1.426437378,1.190704346,,,,,,,
129.519241,20.659782,2MASS J08380462+2039353,212024396,16.7,2,16.7,2,-0.15326,0.022594,0,0,0.38,16.989,2.89,3363.68,664510949126187136,YYY-Y,2.8904953,1.641639709,1.248855591,,,,,,,
129.037292,19.158577,2MASS J08360896+1909309,211928930,8.26,2,8.26,2,-0.15394,0.008654,0,0,0.4,16.113,2.64,3500.84,659765598675979904,YYY-Y,2.639792442,1.445672989,1.194119453,,,,,,,
129.401001,19.265064,2MASS J08373624+1915543,211936017,11.97,K,11.97,K,0.025615,0.003048,0.45,3.3,0,13.09,1.393,4471.84,659770340319909760,YYYNY,1.393134117,0.642501831,0.750632286,,,,,,,
129.359955,19.132141,2MASS J08372640+1907558,211927213,14.66,2,14.66,2,-0.063634,0.004163,0,0,0,14.139,1.831,3950.14,659750892708009088,YYY-Y,1.830483437,0.900938034,0.929545403,,,,,,,
129.673294,19.571678,2MASS J08384160+1934181,211956426,0.61,2,0.61,2,0.333775,0.049226,0,0,0,18.041,3.052,3213.79,661283057865715456,YYY-Y,3.052333832,1.729358673,1.322975159,,,,,,,
129.825211,20.739281,2MASS J08391806+2044214,212029094,19.91,2,19.91,2,0.05644,0.008006,0,0,0.09,15.453,2.291,3622.5,664506143059189888,YYY-Y,2.290583611,1.198057175,1.092526436,,,,,,,
130.834122,19.769016,2MASS J08432019+1946086,211969494,6.19,K,6.19,K,0.045292,0.002441,-1.45,0.67,0.09,10.636,0.766,5989.61,661339790089527168,YYYYN,0.765798569,0.314833641,0.450964928,,,,,,,
130.701935,20.573421,2MASS J08424848+2034245,212019252,9.95,D,9.95,D,-0.037256,0.00114,-6.21,1.48,0,12.207,1.129,4984.28,661462312620257664,NYYNY,1.129088402,0.495538712,0.63354969,,,,,,,
129.692078,20.576771,2MASS J08384610+2034364,212019439,9.16,K,9.16,K,0.029293,0.00172,0.4,1.5,0,12.175,1.097,5058.83,664497209527231872,YYYYY,1.097082138,0.480945587,0.616136551,,,,,,,
130.217957,19.174545,2MASS J08405232+1910284,211929980,1.18,2,1.18,2,-0.917251,0.013277,0,0,1.33,16.012,2.828,3492.96,661198915163689472,YNY-Y,2.827754021,1.575466156,1.252287865,,,,,,,
130.05603,19.778797,2MASS J08401345+1946437,211970147,5.68,S,11.6,2,-0.007798,0.003624,-1.04,1.66,0,12.847,1.316,4603.74,661310756111835392,YYYYY,1.315727234,0.596418381,0.719308853,,,,,,,
130.381317,18.500605,2MASS J08413154+1830022,0,4.15,K,4.15,K,0.005177,0.00178,-1.41,1.06,0,10.261,0.708,6181.04,659472235229782912,YY-YY,0.707566261,0.288700104,0.418866158,,,,,,,
129.236649,19.091114,2MASS J08365681+1905280,211924546,14.85,K,14.85,K,-0.258106,0.003466,0,0,2.36,14.046,1.872,3915.04,659760788312669568,NYN-Y,,,,,,,,,,
129.387756,18.654335,2MASS J08373308+1839157,211895099,7.59,D,7.59,D,-0.01126,0.00178,-0.64,0.82,0,10.532,0.757,6016.77,659665096441437184,YYYYY,0.757409096,0.310798645,0.446610451,,,,,,,
130.624481,19.975462,2MASS J08422989+1958317,211982727,0.58,S,0.58,S,0.412875,0.048618,0,0,0.44,17.831,2.969,3207.56,661404764354696448,YYY-Y,2.969234467,1.673852921,1.295381546,,,,,,,
130.495148,20.107525,2MASS J08415884+2006272,211990953,11.08,D,11.08,D,-0.037943,0.002683,-0.84,1.07,0,12.871,1.332,4574.05,661410360695218048,YYYYY,1.332411766,0.605493546,0.726918221,,,,,,,
130.82431,20.510378,2MASS J08431784+2030373,212015396,8.91,D,8.91,D,-0.306192,0.001749,-2.39,0.43,0,11.611,1.032,5218.78,661458365546507776,NYYNY,1.03207016,0.44681263,0.58525753,,,,,,,
129.759491,19.326221,2MASS J08390228+1919344,211940093,9.42,D,9.42,D,-0.091799,0.00222,0.04,1.06,0,12.123,1.119,5006.81,661258872906952320,YYYYY,1.119274139,0.495261192,0.624012947,,,,,,,
130.15094,21.561718,2MASS J08403624+2133421,212075775,8.88,D,8.88,D,0.076424,0.001703,-0.22,1.16,0,11.54,0.93,5492.58,665129291274350976,YYYYY,0.930089951,0.397361755,0.532728195,,,,,,,
130.641754,19.603401,2MASS J08423403+1936123,211958562,1.15,S,1.15,S,-0.638916,0.006986,0,0,0.4,15.833,2.701,3551.77,661331028356266752,YNY-Y,2.701473236,1.492303848,1.209169388,,,,,,,
131.274567,19.299303,2MASS J08450591+1917575,211938350,26.61,2,26.61,2,0.275847,0.022853,0,0,0.26,17.511,2.917,3273.95,661117134688210560,YYY-Y,2.917036057,1.646028519,1.271007538,,,,,,,
130.449646,20.389624,2MASS J08414792+2023226,212008129,0.33,2,0.33,2,0.717988,0.059116,0,0,0.38,18.372,3.037,3171.23,661430705957076096,YYY-Y,3.037147522,1.682403564,1.354743958,,,,,,,
130.656708,19.988586,2MASS J08423762+1959190,211983544,1.69,P,1.69,P,-0.059264,0.020452,0,0,0.23,17.375,2.974,3307.82,661358241268943616,YYY-Y,2.973760605,1.680225372,1.293535233,,,,,,,
128.915298,19.12677,2MASS J08353968+1907364,211926825,5.67,2,5.67,2,-0.312043,0.008721,0,0,0.22,16.062,2.675,3527.69,662744210035689728,YYY-Y,2.675167084,1.478233337,1.196933746,,,,,,,
130.361664,19.876842,2MASS J08412681+1952367,211976466,1.69,S,1.69,S,-0.110883,0.038453,0,0,0.61,17.88,3.133,3236.22,661397308291492608,YYY-Y,3.132991791,1.801404953,1.331586838,,,,,,,
129.206528,19.556372,2MASS J08364957+1933231,211955417,12.23,K,12.23,K,-0.46546,0.018886,0,0,0.56,13.81,1.859,3925.3,662784307849089536,NNN-Y,,,,,,,,,,
130.556808,19.835728,2MASS J08421364+1950087,211973710,21.94,2,21.94,2,0.043837,0.004366,0,0,0.14,15.478,2.308,3618.2,661350750845994240,YYY-Y,2.308111191,1.205426216,1.102684975,,,,,,,
130.772003,19.465172,2MASS J08430529+1927546,211949501,16.33,2,16.33,2,0.052374,0.00264,0,0,0.08,14.594,1.978,3833.14,661231625634645504,YYY-Y,1.978004456,0.992524147,0.985480309,,,,,,,
129.233215,19.599171,2MASS J08365598+1935571,211958252,11.83,2,11.83,2,-0.003223,0.014904,0,0,0.25,16.048,2.538,3534.91,664286446892777472,YYY-Y,2.537527084,1.366168976,1.171358109,,,,,,,
130.466293,20.346642,2MASS J08415192+2020479,212005503,20.73,2,20.73,2,0.083,0.004031,0,0,0.17,15.654,2.365,3580.23,661429675164926464,YYY-Y,2.364831924,1.244670868,1.120161057,,,,,,,
129.940506,18.976112,2MASS J08394573+1858340,211916718,15.26,2,15.26,2,-0.044718,0.011799,0,0,0.4,16.279,2.66,3484.02,661190290869387776,YYY-Y,2.659755707,1.456140518,1.203615189,,,,,,,
130.425262,20.568886,2MASS J08414207+2034079,212018959,0.86,2,0.86,2,0.197357,0.041649,0,0,0.65,17.949,3.065,3215.49,664459031561436544,YYY-Y,3.065160751,1.737070084,1.328090668,,,,,,,
130.070404,20.711731,2MASS J08401690+2042423,212027446,5.3,P,5.3,P,0.022055,0.018756,0,0,0.33,16.821,2.788,3380.45,664456733755404928,YYY-Y,2.788463593,1.550317764,1.238145828,,,,,,,
130.843323,19.200203,2MASS J08432240+1912008,211931651,21.94,2,21.94,2,-0.181285,0.009729,0,0,0.3,16.42,2.734,3436.25,661024024093555840,YYY-Y,2.734131813,1.518241882,1.215889931,,,,,,,
129.712585,19.309315,2MASS J08385103+1918335,211938988,2.29,S,2.29,S,0.050528,0.028903,0,0,0.39,17.698,3.035,3278.96,661260212936751616,YYY-Y,,,,,,,,,,
130.834534,20.079323,2MASS J08432029+2004456,211989144,7.4,2,7.4,2,0.363678,0.037682,0,0,0.51,17.564,2.907,3281.19,661383770554619136,YYY-Y,2.906997681,1.61750412,1.289493561,,,,,,,
129.712616,19.850563,2MASS J08385104+1951021,211974724,35.85,P,35.85,P,-0.52643,0.009014,0,0,0.32,16.157,2.756,3476.15,664316614743007360,YNY-Y,2.75582695,1.53420639,1.22162056,,,,,,,
131.115341,18.969324,2MASS J08442769+1858096,211916235,16.51,2,16.51,2,-0.193876,0.023652,0,0,0.22,16.717,2.822,3393.72,660966849487603840,YYY-Y,2.822311401,1.583080292,1.23923111,,,,,,,
129.740646,18.775246,2MASS J08385777+1846309,211903302,2.69,P,2.69,P,-0.386233,0.01319,0,0,0.29,16.57,2.836,3396.09,659680072990872704,YNY-Y,,,,,,,,,,
129.379349,19.103951,2MASS J08373105+1906142,211925371,13.12,2,13.12,2,-0.109122,0.002163,0,0,0.6,13.37,1.555,4240.1,659750514750888192,YYY-N,1.554623604,0.731496811,0.823126793,,,,,,,
130.406555,20.533466,2MASS J08413758+2032005,212016785,0.52,2,0.52,2,0.29026,0.079049,0,0,0.55,18.599,3.207,3149.95,664458791043242368,NYY-Y,3.207296371,1.830192566,1.377103806,,,,,,,
130.023804,19.025183,2MASS J08400572+1901307,211920022,4.8,D,4.8,D,-0.473411,0.007849,13.75,18.58,0,12.309,1.296,4640.39,661190153430426880,YNYNY,1.295558929,0.579483032,0.716075897,,,,,,,
129.419189,19.550873,2MASS J08374061+1933032,211955047,29.19,2,29.19,2,-0.005459,0.01608,0,0,0.39,16.576,2.729,3406.92,664281911407300480,YYY-Y,2.728973389,1.510944366,1.218029022,,,,,,,
130.854202,20.565351,2MASS J08432501+2033553,212018728,16.51,2,16.51,2,0.03326,0.002419,0,0,0,14.439,1.922,3877.02,661460083533415040,YYY-Y,1.921701431,0.955111504,0.966589928,,,,,,,
131.079712,18.936087,2MASS J08441914+1856100,211914124,18,2,18,2,-0.730757,0.007088,0,0,16.12,15.893,2.74,3317.25,660966402812388480,-NY-Y,2.73988533,1.501337051,1.238548279,,,,,,,
130.784943,19.468365,2MASS J08430839+1928061,211949728,3.25,2,3.25,2,-1.02604,0.010439,0,0,0.4,16.346,2.956,3456.88,661137789187132288,YNN-Y,2.956016541,1.681755066,1.274261475,,,,,,,
130.961884,20.365746,2MASS J08435086+2021568,212006723,18.79,2,18.79,2,-0.109528,0.003471,0,0,0.1,14.78,2.108,3744.8,661441494914973184,NYY-Y,2.108254433,1.073943138,1.034311295,,,,,,,
