tic,ra_x,dec_x,HIP,2MASS,EPIC,Gaia,rotation,spoc_avail,ele_avail,cpm_avail,pdc_per,pdc_power,sap_per,sap_power,cpm_per,cpm_power,ele_corr_per,ele_corr_power,ele_pca_per,ele_pca_power,solution_id,designation,random_index,ref_epoch,ra_y,ra_error,dec_y,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist
435882484,64.46510708333332,15.227159444444444,         ,04175160+1513378 ,210489127,3311934086075988864,3.65,True,True,True,3.661005398483149,0.2414931381361464,3.661005398483149,0.14529729593396362,3.6571389261514122,0.4644491683370574,3.652375626234624,0.5283125793843716,3.652375626234624,0.6352021759728754,1.6357214584097997e+18,b'Gaia DR2 3311934086075988864',1251160256.0,2015.5,64.46559686579155,0.05812659942410229,15.227066463357511,0.03838118623335799,21.00398356796783,0.06439491917846847,326.17456,109.70726802867266,0.1280618223994958,-21.65475781409559,0.10118846114542814,0.0710583,0.24092272,-0.22047621,0.14552931,-0.1949867,0.045106824000000004,-0.27737612,0.17337337,0.13841064,0.20539944,184.0,0.0,184.0,0.0,15.589681,664.0636,0.3488181839026754,22.72348015178012,31.0,False,6.914308,1.3075770642176712,0.011424918071949224,0.0054187574,21.0,10.0,0.12382513,0.0,24.0,False,209.0,37737.21271314697,22.28942526328102,1693.0546,14.246441,22.0,6094.238881003636,25.674452069847888,237.36587999999998,15.88909,23.0,50509.25057849031,96.01288251548037,526.06744,13.003492,1.4999381999999999,1.0,2.8855972000000003,1.6426487,1.2429485,,,0.0,,,,b'NOT_AVAILABLE',179.09308465282433,-24.429452063162337,65.27603116971017,-6.047433173188347,100002.0,3937.0574,3585.87,4074.9902,0.325,0.259,0.6004,0.18899999999999997,0.154,0.3421,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3311934086075988864',b'',0.0004736768211374747
435882186,64.48154541666666,14.546261666666664,         ,04175555+1432464 ,210451321,3311464182294287104,10.12,True,True,True,4.904463609076162,0.10597763951114644,13.682813490664554,0.17991483057891328,10.3919307230682,0.1850133182364644,12.365800345244017,0.2663413579421509,12.365800345244017,0.4084010178921472,1.6357214584097997e+18,b'Gaia DR2 3311464182294287104',278235367.0,2015.5,64.48199616948583,0.06198864938094476,14.546191599164754,0.03694679373855257,19.06323150244385,0.0738104395210779,258.27283,101.3199088143727,0.1450617979409568,-16.298300070024506,0.10192998652970953,0.21495473,0.13497385,-0.08340646,0.2160625,-0.05394877,0.11053731,-0.028413112999999997,0.28410219999999997,0.25563779999999997,0.0103201,185.0,0.0,185.0,0.0,16.641861,714.70593,0.3664012105789653,25.272183125280772,31.0,False,6.676029,1.3372164448634791,0.010940746221078743,-0.021495173,21.0,10.0,0.13471760000000002,0.0,24.0,False,212.0,58430.96134432143,42.36858009773778,1379.1107,13.771757999999998,23.0,10676.072391789436,47.81447619287685,223.28117000000003,15.280358999999999,24.0,75621.12783485709,263.1787569825904,287.3375,12.565311999999999,1.4769088,1.0,2.715047,1.5086012,1.2064457,,,0.0,,,,b'NOT_AVAILABLE',179.67920411896228,-24.853749686566445,65.17356769317381,-6.720837161278126,100002.0,3956.5469,3609.775,4117.027,0.5095,0.1022,0.8356,0.3015,0.0596,0.4411,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3311464182294287104',b'',0.0004340489046305967
17147557,64.54496458333334,23.284656388888887,         ,04181077+2317048 ,211019716,148946068508277888,1.86,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 148946068508277888',296769017.0,2015.5,64.54540511023971,0.047941893810096864,23.284489865856262,0.020675945853160668,18.515724122150463,0.0437965500328216,422.76672,93.89976614683228,0.1187198464864938,-38.69294199358961,0.06386301094572745,0.11547676,-0.13823503,-0.626134,0.10816766,0.035625726,0.04406737,-0.49423469999999997,0.26375782,0.055007614,0.043893497000000004,281.0,281.0,275.0,6.0,2.7997475,339.6484,0.0,0.0,31.0,True,260.11804,1.5313519371696906,0.0058807883236765635,-0.033526457999999995,32.0,10.0,0.07767244,0.0,35.0,False,305.0,4086779.8827462005,7467.23700707163,547.2948,9.159913000000001,31.0,1816102.922523349,12351.106345220518,147.0397,9.703536999999999,33.0,3305521.857674757,14756.505136271067,224.00437999999997,8.463819500000001,1.2532177,0.0,1.2397175,0.5436239,0.69609356,,,0.0,,,,b'NOT_AVAILABLE',172.61954899266843,-19.061264602108906,66.73388927156942,1.8777543429614023,100001.0,4891.0,4837.86,5333.263000000001,0.674,0.6129,0.9101,0.3517,0.3019,0.4608,200111.0,1.0169197,0.85525566,1.0393826,0.5331614,0.5311183,0.5352045,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+148946068508277888',b'',0.00042898042876982214
17150486,64.64103583333333,18.364722222222227,         ,04183382+1821529 ,210700098,47715063730746880,2.34,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 47715063730746880',440866076.0,2015.5,64.64156503063818,0.09189626087733643,18.36458790641837,0.04197596642925296,21.852025759473303,0.11043735829794801,197.86806,116.59591215201463,0.1654348264598411,-31.196987674769854,0.11338753067693907,-0.031092085,0.49100363,0.05556258,0.386023,-0.22578526,0.077455804,-0.17031217,0.38185608,0.36860093,0.09821801,176.0,0.0,176.0,0.0,17.077354,719.3983,0.3954396049617214,22.716573472248864,31.0,False,5.237541,1.2679696131955605,0.012904024204714041,-0.08792647,20.0,9.0,0.15499693,0.0,23.0,False,202.0,26748.43834137744,15.442657310042614,1732.1136,14.620120000000002,21.0,3907.303099795448,19.768785151663852,197.65013000000002,16.371695000000003,21.0,36851.206326514046,59.21952144052664,622.2814,13.345791,1.5237715,0.0,3.0259037,1.7515744999999998,1.2743292,,,0.0,,,,b'NOT_AVAILABLE',176.6121332174388,-22.264948791363405,65.98223235910427,-2.985260173641953,100001.0,4087.38,3606.435,4348.25,0.475,0.3729,0.7214,0.2907,0.2159,0.4238,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+47715063730746880',b'',0.0005116400211364646
17228250,64.87410333333332,21.75388333333333,         ,04192976+2145141 ,210923016,49520255665123328,0.58,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 49520255665123328',317315984.0,2015.5,64.87460904003395,0.07262060766450151,21.75371632296595,0.03177301037556187,20.90476754683592,0.07269225997312176,287.579,109.07619542523287,0.17228332986568584,-38.85147983698679,0.09731528350131463,0.20785652,-0.05954637,-0.5328885999999999,0.18066274,0.10122462,0.09241614,-0.45034495,0.259731,0.13917789,0.06041176,282.0,237.0,273.0,9.0,20.967218,1103.7795,0.15355831947730755,11.250997214006343,31.0,True,32.119316,1.3172624239956707,0.008768061769696661,0.0026773865999999997,32.0,10.0,0.10562155,0.0,36.0,False,316.0,135153.33030544026,164.3822568367473,822.1893,12.861299,36.0,27492.027402904438,172.52922338406466,159.34708,14.253371,36.0,166747.14606194466,397.3171690311797,419.6827,11.706774000000001,1.4371763000000002,0.0,2.5465975,1.3920727,1.1545248,,,0.0,,,,b'VARIABLE',174.04084822416138,-19.861220920269414,66.77338633728033,0.3175689696542061,100001.0,3923.2148,3615.1868,4180.68,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+49520255665123328',b'http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=49520255665123328',0.0004900002858375257
17233315,65.11511458333334,18.897199722222226,         ,04202761+1853499 ,210736105,47760521664503296,20.31,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 47760521664503296',929818922.0,2015.5,65.11559001713121,0.06622505360651203,18.89706025744961,0.02935010266097461,19.75894278623797,0.07109262800440838,277.93237,104.38820024907652,0.13340749304380994,-32.427713173570666,0.09534035028928484,0.16181102,0.31394103,-0.15921932,0.48907268,0.15386654,0.36611626,-0.33184759999999996,0.2061377,0.38280988,-0.06140723,334.0,0.0,334.0,0.0,18.911457000000002,1090.1162,0.3203603154701794,28.09875105537209,31.0,False,8.277585,1.283265949989291,0.007638245923072302,0.0116253365,38.0,10.0,0.12530777,0.0,41.0,False,355.0,46835.15474880078,24.7971305856618,1888.7328,14.011935999999999,40.0,8077.098451622468,25.345712552888056,318.67712,15.58325,40.0,61241.11988115838,77.9887423614481,785.2559,12.7943125,1.4800467,0.0,2.7889376,1.5713138999999998,1.2176236999999999,,,0.0,,,,b'NOT_AVAILABLE',176.4949499071679,-21.576854616396336,66.51559321326917,-2.5363959219845618,100001.0,3767.8567,3409.3333,4042.1301,0.4327,0.4014,0.6456,0.252,0.162,0.4127,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+47760521664503296',b'',0.0004625887566276624
17283750,65.12241666666665,21.378715833333327,         ,04202937+2122434 ,210899231,49448512531551616,1.23,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 49448512531551616',527991474.0,2015.5,65.12287349078024,0.5323707880190849,21.37855099161691,0.2794356742050323,19.547070394364933,0.5595592776529172,34.932976000000004,98.7667601712082,1.1441944594677833,-38.348703053378955,0.8304813750310284,0.18710932,0.10597963,-0.30629635,0.26239836,-0.019386213,0.13873132,-0.32903624,0.22642602,0.24295777,0.08011857,264.0,0.0,264.0,0.0,197.2309,80591.516,3.3891248396324034,3049.2327024189894,31.0,False,0.085637145,0.9563546097761768,0.08496085684366436,0.03587109,30.0,11.0,1.0262392,0.0,35.0,False,300.0,44017.33661194409,25.687616402248782,1713.5625,14.079307,33.0,6742.475651673018,23.79045114268973,283.411,15.77934,34.0,60312.24657847684,65.83287816639314,916.1417,12.810906,1.5233707,0.0,2.9684334,1.7000331999999998,1.2684002,,,0.0,,,,b'NOT_AVAILABLE',174.50217065000118,-19.93799304208489,66.93791351159851,-0.09107192832367032,100001.0,4255.9834,3512.0,4619.04,1.2153,0.8759,1.403,0.6687,0.4987,0.7811,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+49448512531551616',b'',0.0004476929752476269
435920675,65.39620541666666,14.695241944444444,         ,04213508+1441427 ,210459199,3311102820926310784,3.64,False,False,True,,,,,0.20264619079550653,0.012248905673033014,,,,,1.6357214584097997e+18,b'Gaia DR2 3311102820926310784',236863977.0,2015.5,65.39668022047789,0.07172264899347441,14.69515656171164,0.04299114610140715,20.28981925143624,0.07632174988677534,265.84583,106.59803333322832,0.1514602733224181,-19.83852420176981,0.11249023405274806,-0.04634697,0.23087974,-0.30955920000000003,0.17404336,-0.22368278,0.05535223,-0.29768994,0.23976463,0.12597978,0.12521026,158.0,0.0,158.0,0.0,14.709812,579.90295,0.3682192540144708,23.069022342578766,31.0,False,6.230155,1.3414648158103109,0.014495823393386696,-0.059540797,18.0,10.0,0.14294906,0.0,20.0,False,176.0,35455.34739624175,36.69912223420405,966.1089,14.314160999999999,20.0,5728.809991786551,26.755536147883234,214.1168,15.956226999999998,20.0,47349.63559769334,104.6664874919322,452.38583,13.073628,1.4970504999999998,0.0,2.8825988999999996,1.642066,1.2405329,,,0.0,,,,b'NOT_AVAILABLE',180.17181895715203,-24.07626345452712,66.07728746558371,-6.7241869939816015,100001.0,3927.47,3485.0732,4175.24,0.322,0.221,0.746,0.1887,0.1539,0.3933,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3311102820926310784',b'',0.00045922614224357214
17294045,65.40961708333332,20.302815833333334,         ,04213829+2018102 ,210828490,49124190961270656,0.33,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 49124190961270656',1614763437.0,2015.5,65.41024251141096,0.08729986928900264,20.30261372832207,0.04233335948596451,26.74687446327397,0.10788515823290892,247.91987999999998,136.19334846241904,0.19234943489968548,-46.964733524948244,0.12758210247387788,0.29359818,0.1771119,-0.009396992,0.29854083,-0.08293255,0.3244588,-0.35520595,0.079719745,0.48713914,-0.06289135,300.0,0.0,300.0,0.0,26.342894,1507.0168,0.4618979323750899,39.71001335914393,31.0,False,3.9421504,1.2722427712362951,0.01292845511436352,0.0053849574,34.0,10.0,0.17366809,0.0,37.0,True,315.0,23211.841759433075,14.347572950715909,1617.8236,14.774092000000001,33.0,3019.41720730052,18.890412904879746,159.83861000000002,16.65158,33.0,33069.030586546614,55.30774854374437,597.90955,13.463366500000001,1.5547429,1.0,3.1882143,1.8774891,1.3107252,,,0.0,,,,b'NOT_AVAILABLE',175.5523799383318,-20.446170939568173,67.0236571575095,-1.1967010116163808,100002.0,3706.93,3308.5,4263.495,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+49124190961270656',b'',0.0006119709772744945
17310668,65.67859499999999,20.570151388888885,         ,04224284+2034125 ,210846111,49157794785448192,1.55,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 49157794785448192',1327347270.0,2015.5,65.67910170196899,0.1905989591048832,20.569986595448338,0.1072905739892814,22.25156502367404,0.2090403761427768,106.44625,110.12818094448738,0.4015384417783372,-38.31387546631514,0.3236940729271924,0.21840553,0.16768216,-0.24250202,0.16977692,-0.16836451,0.027533226,-0.4670179,0.18031733,0.34126556,0.17156912,277.0,0.0,277.0,0.0,98.07799,14955.317,1.2373952502566885,487.79887423703593,31.0,False,0.62749225,1.101593040558697,0.03248562244895942,0.0351601,32.0,11.0,0.36698532,0.0,35.0,False,295.0,77757.32069033457,36.18101456207211,2149.1194,13.461513,32.0,12561.819996055608,31.150882246991586,403.2573,15.103757,33.0,103927.81927451858,155.72682395236902,667.3726,12.220091,1.4981178999999998,0.0,2.883666,1.6422443,1.2414216999999999,,,0.0,,,,b'NOT_AVAILABLE',175.51358144678642,-20.080608636679443,67.31624341584693,-0.9744743941691582,100001.0,3937.0574,3555.24,4118.23,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+49157794785448192',b'',0.0004937483550221559
61225027,65.79733083333333,21.058940555555555,         ,04231137+2103323 ,210878579,145264383885453696,,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 145264383885453696',399860141.0,2015.5,65.79783856138353,0.5939575068767275,21.05877567124945,0.2657502812868513,23.7441378130234,0.6946229236873455,34.182774,110.03367481495009,1.2607673539554285,-38.33680490189336,0.8082802419578612,0.25781476,0.20008348,-0.19742699,0.30733672,0.07367615400000001,0.18784438,-0.2317478,0.28955644,0.33635458,0.022115964,255.0,0.0,255.0,0.0,196.49718000000001,80619.89,3.2640533517165347,2609.7627381899297,31.0,False,0.09005983,1.2675153878211185,0.07707864056066926,0.022311788,29.0,11.0,1.1238092,0.0,32.0,False,263.0,45250.94559616552,62.242203391897604,727.01385,14.049296,30.0,7777.811754245995,20.602753847573425,377.5132,15.624245000000002,31.0,60308.673312793486,68.14008332067155,885.069,12.81097,1.5046422,0.0,2.8132744,1.5749483,1.2383261,,,0.0,,,,b'VARIABLE',175.1988091339957,-19.67612461284186,67.50565258017906,-0.5104018719051829,100001.0,3914.005,3378.275,4370.7134,0.11,0.0063,0.2751,0.0855,0.0033,0.1851,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+145264383885453696',b'http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=145264383885453696',0.0004932145132130483
17382700,65.98616750000001,18.63891388888889,         ,04235666+1838201 ,210718930,47881811540636800,2.42,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 47881811540636800',638304471.0,2015.5,65.98657141433695,0.07884734109042607,18.638799059065413,0.038676297281731886,16.829109886495846,0.1008242091844383,166.91536000000002,88.87112320239203,0.18550019950407767,-26.684311618895823,0.13134547642856684,0.15427798,0.21828649999999997,-0.13504983,0.30781955,-0.08865855,0.37581322,-0.49361253,-0.042593643,0.53843313,-0.28022742,304.0,0.0,301.0,3.0,12.120621,698.5068,0.35412134171752085,15.448610149927616,31.0,False,5.112919000000001,1.2430338497256277,0.010939790375485144,-0.019155988,35.0,10.0,0.17521209,0.0,37.0,False,315.0,12104.076819925484,7.643517810710023,1583.5741,15.481035999999998,34.0,1740.6241635607907,9.024832262070168,192.87053,17.249626,32.0,16790.043818908136,24.28249348896443,691.4465,14.19929,1.5309443,0.0,3.050336,1.76859,1.2817459,,,0.0,,,,b'NOT_AVAILABLE',177.281123185815,-21.11792517603125,67.28729667923194,-2.9270451065700698,100001.0,3899.87,3475.9697,4364.042,0.196,0.1212,0.5946,0.11900000000000001,0.07400000000000001,0.3491,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+47881811540636800',b'',0.00039126432605817243
17339381,65.98918791666667,22.18159361111111,         ,04235738+2210537 ,210949810,145668974102570624,21.94,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 145668974102570624',3790788.0,2015.5,65.98972202059716,0.05679449296493432,22.1813838356363,0.028843658160612268,23.22101854643051,0.06556802817719642,354.15155,114.80658593427513,0.1349940021233807,-48.740604334649184,0.0872196018263064,0.24370168,0.023726625,-0.23445217,0.24257039,0.13992782,0.24230213,-0.31376255,0.28969179999999994,0.181016,-0.10407946,281.0,0.0,280.0,1.0,17.8805,942.0728,0.3149857119063669,25.86388799809875,31.0,False,8.741667999999999,1.263912496073058,0.008553582433132319,0.014085018000000001,32.0,12.0,0.12821025,0.0,34.0,False,297.0,54624.54339023082,44.358401056432534,1231.4363,13.844895999999999,31.0,9045.674097915771,50.114621161910364,180.4997,15.460285999999998,31.0,72781.69026447868,153.45989405450362,474.27173,12.606864999999999,1.4979963,0.0,2.8534212,1.6153898000000002,1.2380314,,,0.0,,,,b'NOT_AVAILABLE',174.42755092198757,-18.803293487841493,67.86405483817428,0.5683103582512116,100001.0,3928.6475,3523.87,4172.53,0.5823,0.3675,0.7413,0.3392,0.18899999999999997,0.4366,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+145668974102570624',b'',0.0005286490792273986
17339419,66.03094791666666,22.11886805555556,         ,04240740+2207079 ,210945848,145664777917536512,13.01,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 145664777917536512',119433737.0,2015.5,66.0314614524125,0.051362708743807904,22.118678779735564,0.026088869002807723,21.84503953567852,0.05795664944889314,376.92032,110.454661422277,0.11074167187840524,-44.00152012149721,0.07640030259216146,0.42689303,0.23385419,-0.22515886,0.18820913,0.30365434,0.13171478,-0.27690040000000005,0.2974595,0.12498415,0.16840644,265.0,265.0,263.0,2.0,6.0476933,420.27917,0.0,0.0,31.0,True,324.9301,1.4604199237669884,0.007140863688408159,0.08408279,30.0,11.0,0.06605466,0.0,32.0,False,276.0,1190349.253102425,407.70673559442,2919.6213,10.49918,31.0,432102.73424380703,497.1843369749026,869.0997,11.262421,31.0,1079780.336332128,773.1095175437234,1396.6719,9.678581,1.2701171999999998,0.0,1.5838393999999998,0.7632408,0.8205985999999998,38.24891969338013,0.3956843962706805,8.0,4000.0,3.0,0.0,b'NOT_AVAILABLE',174.50429282719918,-18.81551447150144,67.89206485714874,0.5001784772751984,100001.0,4162.8774,4112.8364,4219.635,0.5263,0.1882,0.7765,0.2555,0.0919,0.3556,200111.0,0.741703,0.7218842,0.7598614,0.14884327,0.14831729,0.14936925,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+145664777917536512',b'',0.0005034556930015691
17382436,66.08727208333333,19.18078305555556,         ,04242092+1910509 ,210754620,47982794811614080,0.63,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 47982794811614080',555084122.0,2015.5,66.08776088803592,0.0725471010857524,19.18062044330739,0.03766979437085016,21.21196772776339,0.07657812382878111,276.99773999999996,107.1939610263652,0.15503715015386724,-37.8003476124511,0.11373039382826915,0.26505724,0.22288571,-0.255367,0.15008238,-0.059114885,0.009702285,-0.4452821,0.14286439,0.26088652,0.24030757,327.0,9.0,327.0,0.0,20.619312,1178.2902,0.40529459512894295,26.837571944677467,31.0,False,4.588349299999999,1.2643125265877766,0.010463038329854018,0.056203384,37.0,11.0,0.14495236,0.0,39.0,False,343.0,16249.372220832187,10.187180336431398,1595.0804,15.161273999999999,38.0,2329.1150878739772,11.058680727090962,210.6142,16.933410000000002,36.0,22551.637805435643,29.371715324593982,767.8012,13.878975,1.5311823999999998,1.0,3.0544357000000004,1.7721367,1.282299,,,0.0,,,,b'NOT_AVAILABLE',176.90506662180712,-20.69445858878948,67.46959155395832,-2.4078389687395614,100002.0,3805.435,3460.47,4323.74,0.32799999999999996,0.2762,0.516,0.19699999999999998,0.163,0.332,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+47982794811614080',b'',0.0004810569998798172
17383582,66.12749625000001,18.98697138888889,         ,04243058+1859131 ,210742017,47959705067457152,2.88,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 47959705067457152',591382130.0,2015.5,66.127989670183,0.3376873166561112,18.986792877169933,0.17457233362583993,19.893450566142768,0.3698053365984823,53.794383999999994,108.35504842843916,0.7085473616731336,-41.522856295153616,0.5141765219776468,0.25198734,0.24152702,-0.12302637,0.23532858,-0.10342387,0.10266036,-0.3782533,0.13493145,0.316292,0.19738138,330.0,0.0,329.0,1.0,127.45978000000001,26437.86,2.2892471442595754,956.615233164102,31.0,False,0.187278,1.320734041812905,0.049768339623191285,0.055040747,38.0,11.0,0.63686466,0.0,39.0,False,337.0,19525.984137122872,22.676694027332875,861.0596,14.961832999999999,38.0,2537.0683283173144,13.97954649897567,181.48431000000002,16.840557,39.0,28220.467331229484,64.54243218019144,437.23897999999997,13.6355095,1.5752106000000001,0.0,3.2050476000000003,1.8787241000000001,1.3263235,,,0.0,,,,b'NOT_AVAILABLE',177.08940889201776,-20.79086939545237,67.47586115592789,-2.6052604733012754,100001.0,4033.22,3659.2349,4344.64,0.9520000000000001,0.85,1.0958,0.5605,0.5094,0.7251,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+47959705067457152',b'',0.000491118589335474
17409889,66.35428,17.915349444444445,         ,04252501+1754552 ,210667985,3314063908819076352,,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 3314063908819076352',317954190.0,2015.5,66.35477640826697,0.044072740992507936,17.915214419248816,0.022596516708323282,21.316966073842217,0.03938167325809682,541.2915,109.62562618078104,0.1024116694876506,-31.42424122204236,0.07231721769637807,0.20921728,0.09367054,-0.5483992,-0.015028218000000001,0.0034267188,-0.13561666,-0.6584054,0.13769203,0.10375468,0.285296,277.0,277.0,270.0,7.0,3.8820927000000003,363.9717,0.0,0.0,31.0,True,337.28082,1.4563594067111725,0.006736520080514646,0.042851727,32.0,10.0,0.070641436,0.0,35.0,False,286.0,1076964.6366238943,381.6229186193171,2822.065,10.607861999999999,31.0,387025.80244655226,396.02702848850015,977.2712,11.382038,31.0,986417.5520119529,683.6638528274285,1442.84,9.776767999999999,1.2752911,1.0,1.6052704,0.77417564,0.83109474,38.485217659811475,0.2776451384623808,13.0,4000.0,3.0,0.0,b'NOT_AVAILABLE',178.11664712770985,-21.315778885986397,67.51626814660041,-3.697474370324021,100002.0,4191.07,4120.9453,4253.26,0.39,0.2464,0.6661,0.149,0.1203,0.3236,200111.0,0.7076104999999999,0.6870688,0.73189765,0.13918191,0.13880105,0.13956277,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3314063908819076352',b'',0.0004829894356186728
17410667,66.42430750000001,19.013212222222226,         ,04254182+1900477 ,210743724,47917511308704128,26.61,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 47917511308704128',1107564183.0,2015.5,66.42468952358361,0.05243052432924372,19.01310115501012,0.02655472776739747,16.11966035950839,0.055496784188832034,290.46115,83.80439067082708,0.10636610434924426,-25.824048665012125,0.07702494708506573,0.094910465,0.22907521,-0.27931598,0.3486896,0.069698736,0.23188357,-0.430782,0.27079509999999996,0.26531667,-0.012433208500000001,250.0,0.0,250.0,0.0,13.227929999999999,668.65283,0.24847440490255124,16.54890473537256,31.0,False,13.290394000000001,1.307439956725576,0.0076845706859733545,0.014845793999999999,29.0,11.0,0.103471614,0.0,30.0,False,259.0,62116.53468693874,31.5858912093094,1966.5912,13.705348,29.0,13073.459908389324,33.35498210875322,391.94925,15.060410999999998,29.0,75924.92293155924,143.28344471270262,529.8932,12.560959,1.4327648000000002,0.0,2.4994526,1.3550634,1.1443892,,,0.0,,,,b'NOT_AVAILABLE',177.261449901024,-20.55960380265501,67.75728073535126,-2.624234455819131,100001.0,3691.82,3306.0,4110.9746,0.10400000000000001,0.09,0.6051,0.0605,0.051,0.355,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+47917511308704128',b'',0.0003695268038271645
60875521,66.44592416666667,17.544605555555556,         ,04254701+1732407 ,210640966,3313989481329438208,2.56,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 3313989481329438208',888451825.0,2015.5,66.4463578089474,1.0997523478243492,17.544529362819517,0.5415077640416148,,,,,,,,0.09691328,,,,,,,,,,264.0,0.0,203.0,61.0,207.6834,99732.52,5.242198384932282,5011.130094199922,3.0,False,0.035441562999999995,,,-0.0042577675,29.0,10.0,2.065976,0.0,39.0,False,296.0,30089.5860976946,242.2072732149197,124.23073000000001,14.492325,33.0,4601.725520351486,23.130870156624606,198.94304,16.194086,33.0,49264.00791328181,98.59235692379801,499.6737,13.030596000000001,1.7901787,0.0,3.1634903,1.7017612000000002,1.461729,,,0.0,,,,b'NOT_AVAILABLE',178.48265267352238,-21.485757820477527,67.54327709346164,-4.0773303837604375,132001.0,3873.66,3275.0,4331.22,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3313989481329438208',b'',0.0004123987266700247
